"Store","DayOfWeek","Date","Sales","Customers","Open","Promo","StateHoliday","SchoolHoliday"
299,4,2015-07-09,7131,820,1,0,"0","0"
300,4,2015-07-09,5430,773,1,0,"0","0"
301,4,2015-07-09,4740,524,1,0,"0","0"
302,4,2015-07-09,3140,271,1,0,"0","0"
303,4,2015-07-09,5521,606,1,0,"0","1"
304,4,2015-07-09,5475,931,1,0,"0","0"
305,4,2015-07-09,4379,473,1,0,"0","0"
306,4,2015-07-09,3930,438,1,0,"0","0"
307,4,2015-07-09,2701,349,1,0,"0","0"
308,4,2015-07-09,7799,841,1,0,"0","1"
309,4,2015-07-09,6469,588,1,0,"0","1"
310,4,2015-07-09,9497,783,1,0,"0","0"
311,4,2015-07-09,5921,780,1,0,"0","0"
312,4,2015-07-09,5083,544,1,0,"0","0"
313,4,2015-07-09,6890,718,1,0,"0","0"
314,4,2015-07-09,4689,540,1,0,"0","1"
315,4,2015-07-09,4446,487,1,0,"0","0"
316,4,2015-07-09,9500,876,1,0,"0","1"
317,4,2015-07-09,4852,517,1,0,"0","0"
318,4,2015-07-09,7914,706,1,0,"0","0"
319,4,2015-07-09,6725,723,1,0,"0","0"
320,4,2015-07-09,15272,2090,1,0,"0","0"
321,4,2015-07-09,5545,544,1,0,"0","0"
322,4,2015-07-09,5423,627,1,0,"0","0"
323,4,2015-07-09,6685,611,1,0,"0","0"
324,4,2015-07-09,4971,657,1,0,"0","0"
325,4,2015-07-09,6731,803,1,0,"0","1"
326,4,2015-07-09,4356,387,1,0,"0","0"
327,4,2015-07-09,7886,883,1,0,"0","0"
328,4,2015-07-09,3815,459,1,0,"0","1"
329,4,2015-07-09,6491,574,1,0,"0","1"
330,4,2015-07-09,3464,372,1,0,"0","1"
331,4,2015-07-09,6025,762,1,0,"0","0"
332,4,2015-07-09,3376,488,1,0,"0","0"
333,4,2015-07-09,9935,1286,1,0,"0","0"
334,4,2015-07-09,4997,500,1,0,"0","1"
335,4,2015-07-09,11849,2258,1,0,"0","1"
336,4,2015-07-09,11767,1761,1,0,"0","0"
337,4,2015-07-09,4635,378,1,0,"0","0"
338,4,2015-07-09,6236,543,1,0,"0","0"
339,4,2015-07-09,5111,672,1,0,"0","0"
340,4,2015-07-09,5957,655,1,0,"0","0"
341,4,2015-07-09,4510,654,1,0,"0","1"
342,4,2015-07-09,10178,753,1,0,"0","0"
343,4,2015-07-09,7098,698,1,0,"0","1"
344,4,2015-07-09,7647,1090,1,0,"0","0"
345,4,2015-07-09,3731,454,1,0,"0","0"
346,4,2015-07-09,6882,625,1,0,"0","1"
347,4,2015-07-09,4912,407,1,0,"0","0"
348,4,2015-07-09,8159,732,1,0,"0","0"
349,4,2015-07-09,8520,861,1,0,"0","0"
350,4,2015-07-09,5924,476,1,0,"0","0"
351,4,2015-07-09,5146,453,1,0,"0","1"
352,4,2015-07-09,6129,610,1,0,"0","0"
353,4,2015-07-09,5933,1531,1,0,"0","0"
354,4,2015-07-09,7452,613,1,0,"0","1"
355,4,2015-07-09,9111,1177,1,0,"0","0"
356,4,2015-07-09,5877,421,1,0,"0","0"
357,4,2015-07-09,7213,949,1,0,"0","0"
358,4,2015-07-09,7959,934,1,0,"0","1"
359,4,2015-07-09,5486,489,1,0,"0","0"
360,4,2015-07-09,6021,687,1,0,"0","0"
361,4,2015-07-09,5590,598,1,0,"0","0"
362,4,2015-07-09,8225,1054,1,0,"0","0"
363,4,2015-07-09,7370,953,1,0,"0","0"
364,4,2015-07-09,4591,639,1,0,"0","0"
365,4,2015-07-09,4728,535,1,0,"0","0"
366,4,2015-07-09,5422,559,1,0,"0","0"
367,4,2015-07-09,5007,512,1,0,"0","0"
368,4,2015-07-09,8275,616,1,0,"0","0"
369,4,2015-07-09,5903,505,1,0,"0","0"
370,4,2015-07-09,7132,614,1,0,"0","1"
371,4,2015-07-09,5957,473,1,0,"0","0"
372,4,2015-07-09,8586,712,1,0,"0","1"
373,4,2015-07-09,3969,289,1,0,"0","0"
374,4,2015-07-09,6353,769,1,0,"0","0"
375,4,2015-07-09,7516,706,1,0,"0","0"
376,4,2015-07-09,7134,824,1,0,"0","0"
377,4,2015-07-09,8172,1016,1,0,"0","0"
378,4,2015-07-09,6547,973,1,0,"0","1"
379,4,2015-07-09,3449,448,1,0,"0","0"
380,4,2015-07-09,11805,1166,1,0,"0","1"
381,4,2015-07-09,8896,975,1,0,"0","0"
382,4,2015-07-09,6953,633,1,0,"0","0"
383,4,2015-07-09,16304,2066,1,0,"0","0"
384,4,2015-07-09,9775,1150,1,0,"0","0"
385,4,2015-07-09,5278,499,1,0,"0","0"
386,4,2015-07-09,5697,497,1,0,"0","1"
387,4,2015-07-09,8179,1063,1,0,"0","1"
388,4,2015-07-09,8347,979,1,0,"0","1"
389,4,2015-07-09,10798,1340,1,0,"0","0"
390,4,2015-07-09,9844,893,1,0,"0","0"
391,4,2015-07-09,4789,610,1,0,"0","1"
392,4,2015-07-09,6356,651,1,0,"0","1"
393,4,2015-07-09,5465,545,1,0,"0","1"
394,4,2015-07-09,7112,610,1,0,"0","0"
395,4,2015-07-09,3946,508,1,0,"0","1"
396,4,2015-07-09,10788,1216,1,0,"0","0"
397,4,2015-07-09,5108,686,1,0,"0","1"
398,4,2015-07-09,4241,540,1,0,"0","0"
399,4,2015-07-09,5810,563,1,0,"0","0"
400,4,2015-07-09,7528,1109,1,0,"0","0"
401,4,2015-07-09,6910,700,1,0,"0","0"
402,4,2015-07-09,5709,571,1,0,"0","0"
403,4,2015-07-09,6743,694,1,0,"0","1"
404,4,2015-07-09,4656,585,1,0,"0","0"
405,4,2015-07-09,3452,416,1,0,"0","1"
406,4,2015-07-09,6324,498,1,0,"0","0"
407,4,2015-07-09,3957,357,1,0,"0","0"
408,4,2015-07-09,4246,426,1,0,"0","0"
409,4,2015-07-09,5674,537,1,0,"0","0"
410,4,2015-07-09,5207,676,1,0,"0","1"
411,4,2015-07-09,7778,641,1,0,"0","0"
412,4,2015-07-09,7738,595,1,0,"0","0"
413,4,2015-07-09,6959,955,1,0,"0","0"
414,4,2015-07-09,5311,439,1,0,"0","0"
415,4,2015-07-09,5495,523,1,0,"0","0"
416,4,2015-07-09,9716,1241,1,0,"0","0"
417,4,2015-07-09,6305,696,1,0,"0","1"
418,4,2015-07-09,4374,495,1,0,"0","1"
419,4,2015-07-09,4747,745,1,0,"0","0"
420,4,2015-07-09,4455,411,1,0,"0","0"
421,4,2015-07-09,9804,991,1,0,"0","0"
422,4,2015-07-09,4061,398,1,0,"0","0"
423,4,2015-07-09,10993,1977,1,0,"0","0"
424,4,2015-07-09,6066,686,1,0,"0","1"
425,4,2015-07-09,2650,394,1,0,"0","1"
426,4,2015-07-09,4097,528,1,0,"0","1"
427,4,2015-07-09,4886,614,1,0,"0","0"
428,4,2015-07-09,6030,512,1,0,"0","0"
429,4,2015-07-09,4400,360,1,0,"0","0"
430,4,2015-07-09,8330,687,1,0,"0","0"
431,4,2015-07-09,8882,903,1,0,"0","1"
432,4,2015-07-09,11148,1660,1,0,"0","0"
433,4,2015-07-09,5497,656,1,0,"0","0"
434,4,2015-07-09,9827,722,1,0,"0","0"
435,4,2015-07-09,2597,342,1,0,"0","1"
436,4,2015-07-09,5315,567,1,0,"0","0"
437,4,2015-07-09,6364,620,1,0,"0","0"
438,4,2015-07-09,5347,548,1,0,"0","0"
439,4,2015-07-09,5487,685,1,0,"0","0"
440,4,2015-07-09,4450,562,1,0,"0","0"
441,4,2015-07-09,5135,600,1,0,"0","1"
442,4,2015-07-09,3513,406,1,0,"0","0"
443,4,2015-07-09,5233,508,1,0,"0","0"
444,4,2015-07-09,11719,1227,1,0,"0","0"
445,4,2015-07-09,7391,1198,1,0,"0","1"
446,4,2015-07-09,4357,558,1,0,"0","1"
447,4,2015-07-09,4631,564,1,0,"0","0"
448,4,2015-07-09,8399,727,1,0,"0","1"
449,4,2015-07-09,9065,1362,1,0,"0","0"
450,4,2015-07-09,9189,1188,1,0,"0","0"
451,4,2015-07-09,4451,397,1,0,"0","0"
452,4,2015-07-09,4208,432,1,0,"0","0"
453,4,2015-07-09,10111,1214,1,0,"0","0"
454,4,2015-07-09,5722,740,1,0,"0","0"
455,4,2015-07-09,7276,469,1,0,"0","0"
456,4,2015-07-09,5297,813,1,0,"0","1"
457,4,2015-07-09,4686,464,1,0,"0","0"
458,4,2015-07-09,5684,582,1,0,"0","0"
459,4,2015-07-09,8478,1086,1,0,"0","0"
460,4,2015-07-09,4036,385,1,0,"0","0"
461,4,2015-07-09,3649,406,1,0,"0","0"
462,4,2015-07-09,4879,632,1,0,"0","0"
463,4,2015-07-09,5211,896,1,0,"0","1"
464,4,2015-07-09,8874,1070,1,0,"0","0"
465,4,2015-07-09,6817,563,1,0,"0","0"
466,4,2015-07-09,7421,692,1,0,"0","1"
467,4,2015-07-09,13085,1552,1,0,"0","1"
468,4,2015-07-09,5313,664,1,0,"0","0"
469,4,2015-07-09,9475,1247,1,0,"0","0"
470,4,2015-07-09,9782,1411,1,0,"0","1"
471,4,2015-07-09,6776,571,1,0,"0","0"
472,4,2015-07-09,4895,623,1,0,"0","0"
473,4,2015-07-09,3095,477,1,0,"0","1"
474,4,2015-07-09,6960,702,1,0,"0","0"
475,4,2015-07-09,5160,820,1,0,"0","1"
476,4,2015-07-09,5862,669,1,0,"0","0"
477,4,2015-07-09,6265,464,1,0,"0","0"
478,4,2015-07-09,6038,645,1,0,"0","0"
479,4,2015-07-09,10857,1340,1,0,"0","0"
480,4,2015-07-09,4152,569,1,0,"0","0"
481,4,2015-07-09,5706,541,1,0,"0","0"
482,4,2015-07-09,6564,738,1,0,"0","0"
483,4,2015-07-09,4834,674,1,0,"0","0"
484,4,2015-07-09,7126,696,1,0,"0","0"
485,4,2015-07-09,4163,375,1,0,"0","0"
486,4,2015-07-09,4360,555,1,0,"0","1"
487,4,2015-07-09,6213,618,1,0,"0","0"
488,4,2015-07-09,3020,326,1,0,"0","0"
489,4,2015-07-09,6756,689,1,0,"0","0"
490,4,2015-07-09,7274,920,1,0,"0","0"
491,4,2015-07-09,5232,455,1,0,"0","0"
492,4,2015-07-09,6950,1052,1,0,"0","0"
493,4,2015-07-09,7585,737,1,0,"0","1"
494,4,2015-07-09,7234,1019,1,0,"0","0"
495,4,2015-07-09,4463,373,1,0,"0","0"
496,4,2015-07-09,6180,678,1,0,"0","0"
497,4,2015-07-09,8511,1042,1,0,"0","0"
498,4,2015-07-09,5848,773,1,0,"0","0"
499,4,2015-07-09,4881,661,1,0,"0","0"
500,4,2015-07-09,6096,435,1,0,"0","0"
501,4,2015-07-09,4510,508,1,0,"0","0"
502,4,2015-07-09,8994,1329,1,0,"0","0"
503,4,2015-07-09,5775,432,1,0,"0","0"
504,4,2015-07-09,6006,926,1,0,"0","0"
505,4,2015-07-09,4163,545,1,0,"0","0"
506,4,2015-07-09,6354,679,1,0,"0","1"
507,4,2015-07-09,7135,553,1,0,"0","1"
508,4,2015-07-09,6598,629,1,0,"0","1"
509,4,2015-07-09,5350,472,1,0,"0","0"
510,4,2015-07-09,7328,669,1,0,"0","1"
511,4,2015-07-09,5201,775,1,0,"0","0"
512,4,2015-07-09,5833,1471,1,0,"0","0"
513,4,2015-07-09,16403,1908,1,0,"0","0"
514,4,2015-07-09,5204,590,1,0,"0","0"
515,4,2015-07-09,7535,615,1,0,"0","1"
516,4,2015-07-09,5545,708,1,0,"0","1"
517,4,2015-07-09,5548,651,1,0,"0","0"
518,4,2015-07-09,3914,359,1,0,"0","0"
519,4,2015-07-09,4392,468,1,0,"0","0"
520,4,2015-07-09,3902,403,1,0,"0","0"
521,4,2015-07-09,4328,396,1,0,"0","0"
522,4,2015-07-09,7037,608,1,0,"0","0"
523,4,2015-07-09,11806,1425,1,0,"0","0"
524,4,2015-07-09,8033,861,1,0,"0","0"
525,4,2015-07-09,7739,729,1,0,"0","0"
526,4,2015-07-09,10660,1445,1,0,"0","0"
527,4,2015-07-09,10636,935,1,0,"0","1"
528,4,2015-07-09,9714,870,1,0,"0","1"
529,4,2015-07-09,8390,771,1,0,"0","0"
530,4,2015-07-09,5541,1032,1,0,"0","0"
531,4,2015-07-09,4892,573,1,0,"0","0"
532,4,2015-07-09,9609,1172,1,0,"0","1"
533,4,2015-07-09,10789,999,1,0,"0","0"
534,4,2015-07-09,4245,369,1,0,"0","0"
535,4,2015-07-09,8199,979,1,0,"0","1"
536,4,2015-07-09,7407,759,1,0,"0","1"
537,4,2015-07-09,4481,544,1,0,"0","0"
538,4,2015-07-09,3838,565,1,0,"0","0"
539,4,2015-07-09,9753,1023,1,0,"0","0"
540,4,2015-07-09,5799,432,1,0,"0","0"
541,4,2015-07-09,5794,791,1,0,"0","1"
542,4,2015-07-09,5286,475,1,0,"0","0"
543,4,2015-07-09,2169,220,1,0,"0","0"
544,4,2015-07-09,11682,1633,1,0,"0","0"
545,4,2015-07-09,9193,930,1,0,"0","1"
546,4,2015-07-09,15047,1800,1,0,"0","0"
547,4,2015-07-09,5672,461,1,0,"0","0"
548,4,2015-07-09,4278,366,1,0,"0","0"
549,4,2015-07-09,4255,528,1,0,"0","0"
550,4,2015-07-09,4172,358,1,0,"0","0"
551,4,2015-07-09,6403,952,1,0,"0","0"
552,4,2015-07-09,5396,582,1,0,"0","0"
553,4,2015-07-09,5527,539,1,0,"0","0"
554,4,2015-07-09,5761,684,1,0,"0","0"
555,4,2015-07-09,4735,427,1,0,"0","0"
556,4,2015-07-09,6306,759,1,0,"0","0"
557,4,2015-07-09,3330,528,1,0,"0","1"
558,4,2015-07-09,2808,385,1,0,"0","0"
559,4,2015-07-09,5323,694,1,0,"0","0"
560,4,2015-07-09,12145,1536,1,0,"0","0"
561,4,2015-07-09,6088,636,1,0,"0","1"
562,4,2015-07-09,16703,3047,1,0,"0","0"
563,4,2015-07-09,3997,541,1,0,"0","1"
564,4,2015-07-09,6124,517,1,0,"0","1"
565,4,2015-07-09,5375,628,1,0,"0","1"
566,4,2015-07-09,4739,500,1,0,"0","0"
567,4,2015-07-09,4066,555,1,0,"0","1"
568,4,2015-07-09,4665,395,1,0,"0","0"
569,4,2015-07-09,4646,670,1,0,"0","0"
570,4,2015-07-09,3902,526,1,0,"0","1"
571,4,2015-07-09,7187,571,1,0,"0","0"
572,4,2015-07-09,6280,506,1,0,"0","1"
573,4,2015-07-09,2920,280,1,0,"0","0"
574,4,2015-07-09,7388,573,1,0,"0","0"
575,4,2015-07-09,3960,386,1,0,"0","0"
576,4,2015-07-09,6016,841,1,0,"0","0"
577,4,2015-07-09,4358,510,1,0,"0","0"
578,4,2015-07-09,10627,1000,1,0,"0","0"
579,4,2015-07-09,6955,769,1,0,"0","1"
580,4,2015-07-09,8280,1412,1,0,"0","0"
581,4,2015-07-09,4553,535,1,0,"0","0"
582,4,2015-07-09,5180,742,1,0,"0","0"
583,4,2015-07-09,3840,443,1,0,"0","0"
584,4,2015-07-09,3771,391,1,0,"0","0"
585,4,2015-07-09,4530,704,1,0,"0","0"
586,4,2015-07-09,13249,2120,1,0,"0","1"
587,4,2015-07-09,10296,694,1,0,"0","0"
588,4,2015-07-09,5737,630,1,0,"0","0"
589,4,2015-07-09,4877,513,1,0,"0","0"
590,4,2015-07-09,4605,363,1,0,"0","0"
591,4,2015-07-09,5212,453,1,0,"0","0"
592,4,2015-07-09,4631,661,1,0,"0","1"
593,4,2015-07-09,10807,1487,1,0,"0","0"
594,4,2015-07-09,4279,481,1,0,"0","0"
595,4,2015-07-09,13595,1666,1,0,"0","0"
596,4,2015-07-09,4417,674,1,0,"0","0"
597,4,2015-07-09,4715,736,1,0,"0","0"
598,4,2015-07-09,4483,643,1,0,"0","0"
599,4,2015-07-09,8310,759,1,0,"0","0"
600,4,2015-07-09,6396,616,1,0,"0","0"
601,4,2015-07-09,3670,317,1,0,"0","0"
602,4,2015-07-09,6511,630,1,0,"0","0"
603,4,2015-07-09,6186,972,1,0,"0","0"
604,4,2015-07-09,6109,462,1,0,"0","0"
605,4,2015-07-09,6734,498,1,0,"0","0"
606,4,2015-07-09,5096,567,1,0,"0","0"
607,4,2015-07-09,3356,399,1,0,"0","0"
608,4,2015-07-09,9387,956,1,0,"0","0"
609,4,2015-07-09,4742,533,1,0,"0","0"
610,4,2015-07-09,3523,466,1,0,"0","1"
611,4,2015-07-09,5496,452,1,0,"0","0"
612,4,2015-07-09,4879,325,1,0,"0","0"
613,4,2015-07-09,5418,835,1,0,"0","0"
614,4,2015-07-09,6200,942,1,0,"0","0"
615,4,2015-07-09,8168,1129,1,0,"0","0"
616,4,2015-07-09,7549,782,1,0,"0","1"
617,4,2015-07-09,6773,616,1,0,"0","0"
618,4,2015-07-09,6019,472,1,0,"0","0"
619,4,2015-07-09,3842,409,1,0,"0","0"
620,4,2015-07-09,7945,728,1,0,"0","0"
621,4,2015-07-09,4996,689,1,0,"0","1"
622,4,2015-07-09,4788,477,1,0,"0","0"
623,4,2015-07-09,5873,712,1,0,"0","1"
624,4,2015-07-09,6820,678,1,0,"0","1"
625,4,2015-07-09,5695,623,1,0,"0","1"
626,4,2015-07-09,8949,885,1,0,"0","0"
627,4,2015-07-09,6228,620,1,0,"0","0"
628,4,2015-07-09,4881,677,1,0,"0","0"
629,4,2015-07-09,5564,526,1,0,"0","0"
630,4,2015-07-09,5709,738,1,0,"0","0"
631,4,2015-07-09,4914,611,1,0,"0","0"
632,4,2015-07-09,6675,834,1,0,"0","0"
633,4,2015-07-09,6359,492,1,0,"0","0"
634,4,2015-07-09,6888,674,1,0,"0","0"
635,4,2015-07-09,5191,560,1,0,"0","0"
636,4,2015-07-09,3914,589,1,0,"0","0"
637,4,2015-07-09,8559,743,1,0,"0","0"
638,4,2015-07-09,4876,452,1,0,"0","0"
639,4,2015-07-09,3644,384,1,0,"0","1"
640,4,2015-07-09,9833,778,1,0,"0","1"
641,4,2015-07-09,4247,425,1,0,"0","1"
642,4,2015-07-09,3034,396,1,0,"0","1"
643,4,2015-07-09,6573,909,1,0,"0","0"
644,4,2015-07-09,7921,909,1,0,"0","0"
645,4,2015-07-09,8630,1118,1,0,"0","0"
646,4,2015-07-09,5162,730,1,0,"0","0"
647,4,2015-07-09,5520,641,1,0,"0","0"
648,4,2015-07-09,5968,504,1,0,"0","0"
649,4,2015-07-09,3054,373,1,0,"0","0"
650,4,2015-07-09,5833,613,1,0,"0","0"
651,4,2015-07-09,5801,763,1,0,"0","1"
652,4,2015-07-09,6314,705,1,0,"0","0"
653,4,2015-07-09,5175,462,1,0,"0","1"
654,4,2015-07-09,6919,724,1,0,"0","0"
655,4,2015-07-09,7713,633,1,0,"0","1"
656,4,2015-07-09,2929,349,1,0,"0","0"
657,4,2015-07-09,5061,639,1,0,"0","1"
658,4,2015-07-09,5462,559,1,0,"0","1"
659,4,2015-07-09,4656,677,1,0,"0","0"
660,4,2015-07-09,5049,556,1,0,"0","0"
661,4,2015-07-09,5895,529,1,0,"0","0"
662,4,2015-07-09,6152,655,1,0,"0","0"
663,4,2015-07-09,4736,700,1,0,"0","0"
664,4,2015-07-09,4493,578,1,0,"0","0"
665,4,2015-07-09,6925,1188,1,0,"0","0"
666,4,2015-07-09,5374,528,1,0,"0","0"
667,4,2015-07-09,7002,678,1,0,"0","0"
668,4,2015-07-09,7722,1048,1,0,"0","0"
669,4,2015-07-09,4288,378,1,0,"0","0"
670,4,2015-07-09,5985,666,1,0,"0","0"
671,4,2015-07-09,6898,681,1,0,"0","0"
672,4,2015-07-09,7366,1129,1,0,"0","0"
673,4,2015-07-09,7149,603,1,0,"0","0"
674,4,2015-07-09,7097,854,1,0,"0","1"
675,4,2015-07-09,4852,586,1,0,"0","1"
676,4,2015-07-09,8191,1908,1,0,"0","0"
677,4,2015-07-09,5651,538,1,0,"0","0"
678,4,2015-07-09,6346,758,1,0,"0","1"
679,4,2015-07-09,8883,939,1,0,"0","0"
680,4,2015-07-09,4663,734,1,0,"0","0"
681,4,2015-07-09,3578,530,1,0,"0","0"
682,4,2015-07-09,11717,1864,1,0,"0","0"
683,4,2015-07-09,6821,765,1,0,"0","0"
684,4,2015-07-09,6903,575,1,0,"0","0"
685,4,2015-07-09,4910,516,1,0,"0","1"
686,4,2015-07-09,6632,791,1,0,"0","0"
687,4,2015-07-09,7685,663,1,0,"0","1"
688,4,2015-07-09,3672,377,1,0,"0","0"
689,4,2015-07-09,5876,694,1,0,"0","0"
690,4,2015-07-09,4555,712,1,0,"0","1"
691,4,2015-07-09,6524,497,1,0,"0","1"
692,4,2015-07-09,5474,709,1,0,"0","1"
693,4,2015-07-09,4730,405,1,0,"0","0"
694,4,2015-07-09,7206,743,1,0,"0","0"
695,4,2015-07-09,4122,482,1,0,"0","1"
696,4,2015-07-09,8839,943,1,0,"0","0"
697,4,2015-07-09,9195,900,1,0,"0","1"
698,4,2015-07-09,16513,1943,1,0,"0","0"
699,4,2015-07-09,7260,854,1,0,"0","0"
700,4,2015-07-09,4017,576,1,0,"0","0"
701,4,2015-07-09,4051,517,1,0,"0","0"
702,4,2015-07-09,3937,336,1,0,"0","0"
703,4,2015-07-09,2822,319,1,0,"0","1"
704,4,2015-07-09,10065,1086,1,0,"0","0"
705,4,2015-07-09,7168,883,1,0,"0","1"
706,4,2015-07-09,4506,451,1,0,"0","0"
707,4,2015-07-09,7104,795,1,0,"0","1"
708,4,2015-07-09,6381,603,1,0,"0","0"
709,4,2015-07-09,10367,1377,1,0,"0","0"
710,4,2015-07-09,3368,307,1,0,"0","0"
711,4,2015-07-09,4208,369,1,0,"0","0"
712,4,2015-07-09,5394,536,1,0,"0","0"
713,4,2015-07-09,7678,926,1,0,"0","1"
714,4,2015-07-09,3905,296,1,0,"0","0"
715,4,2015-07-09,6072,683,1,0,"0","0"
716,4,2015-07-09,4775,379,1,0,"0","0"
717,4,2015-07-09,3979,449,1,0,"0","1"
718,4,2015-07-09,6466,741,1,0,"0","0"
719,4,2015-07-09,4569,428,1,0,"0","0"
720,4,2015-07-09,6137,654,1,0,"0","0"
721,4,2015-07-09,7066,693,1,0,"0","0"
722,4,2015-07-09,6944,1215,1,0,"0","0"
723,4,2015-07-09,6290,553,1,0,"0","0"
724,4,2015-07-09,6538,694,1,0,"0","1"
725,4,2015-07-09,5971,610,1,0,"0","0"
726,4,2015-07-09,9297,1026,1,0,"0","0"
727,4,2015-07-09,4528,452,1,0,"0","0"
728,4,2015-07-09,4924,467,1,0,"0","0"
729,4,2015-07-09,9167,968,1,0,"0","1"
730,4,2015-07-09,6208,786,1,0,"0","0"
731,4,2015-07-09,9292,935,1,0,"0","1"
732,4,2015-07-09,8842,1042,1,0,"0","0"
733,4,2015-07-09,12909,3057,1,0,"0","1"
734,4,2015-07-09,4536,467,1,0,"0","1"
735,4,2015-07-09,4737,477,1,0,"0","0"
736,4,2015-07-09,4267,436,1,0,"0","0"
737,4,2015-07-09,5798,840,1,0,"0","1"
738,4,2015-07-09,7397,603,1,0,"0","1"
739,4,2015-07-09,10756,824,1,0,"0","0"
740,4,2015-07-09,6346,485,1,0,"0","0"
741,4,2015-07-09,6947,925,1,0,"0","0"
742,4,2015-07-09,7103,792,1,0,"0","1"
743,4,2015-07-09,3562,412,1,0,"0","0"
744,4,2015-07-09,5667,736,1,0,"0","0"
745,4,2015-07-09,6526,646,1,0,"0","0"
746,4,2015-07-09,5780,523,1,0,"0","0"
747,4,2015-07-09,8314,700,1,0,"0","0"
748,4,2015-07-09,5336,453,1,0,"0","1"
749,4,2015-07-09,4245,557,1,0,"0","0"
750,4,2015-07-09,3820,356,1,0,"0","0"
751,4,2015-07-09,3377,508,1,0,"0","1"
752,4,2015-07-09,4155,363,1,0,"0","1"
753,4,2015-07-09,7965,703,1,0,"0","1"
754,4,2015-07-09,7943,936,1,0,"0","0"
755,4,2015-07-09,11310,910,1,0,"0","0"
756,4,2015-07-09,14902,2068,1,0,"0","1"
757,4,2015-07-09,6241,571,1,0,"0","0"
758,4,2015-07-09,4823,653,1,0,"0","0"
759,4,2015-07-09,5980,689,1,0,"0","1"
760,4,2015-07-09,7226,1246,1,0,"0","0"
761,4,2015-07-09,8225,921,1,0,"0","0"
762,4,2015-07-09,3404,351,1,0,"0","0"
763,4,2015-07-09,5565,526,1,0,"0","0"
764,4,2015-07-09,4135,455,1,0,"0","0"
765,4,2015-07-09,8379,732,1,0,"0","0"
766,4,2015-07-09,5843,500,1,0,"0","0"
767,4,2015-07-09,5423,575,1,0,"0","0"
768,4,2015-07-09,11862,1252,1,0,"0","0"
769,4,2015-07-09,11141,3196,1,0,"0","1"
770,4,2015-07-09,3917,487,1,0,"0","1"
771,4,2015-07-09,6561,726,1,0,"0","0"
772,4,2015-07-09,4060,544,1,0,"0","0"
773,4,2015-07-09,5116,721,1,0,"0","0"
774,4,2015-07-09,4916,655,1,0,"0","0"
775,4,2015-07-09,7258,546,1,0,"0","0"
776,4,2015-07-09,4398,539,1,0,"0","1"
777,4,2015-07-09,3740,330,1,0,"0","0"
778,4,2015-07-09,4729,681,1,0,"0","0"
779,4,2015-07-09,6703,727,1,0,"0","0"
780,4,2015-07-09,6891,892,1,0,"0","0"
781,4,2015-07-09,4397,636,1,0,"0","0"
782,4,2015-07-09,4910,490,1,0,"0","0"
783,4,2015-07-09,7251,693,1,0,"0","0"
784,4,2015-07-09,5615,636,1,0,"0","1"
785,4,2015-07-09,6017,542,1,0,"0","1"
786,4,2015-07-09,3135,512,1,0,"0","0"
787,4,2015-07-09,9472,1007,1,0,"0","0"
788,4,2015-07-09,15299,1548,1,0,"0","0"
789,4,2015-07-09,4041,507,1,0,"0","0"
790,4,2015-07-09,6570,606,1,0,"0","0"
791,4,2015-07-09,7319,824,1,0,"0","1"
792,4,2015-07-09,5531,579,1,0,"0","1"
793,4,2015-07-09,3561,380,1,0,"0","1"
794,4,2015-07-09,3589,577,1,0,"0","0"
795,4,2015-07-09,3118,351,1,0,"0","1"
796,4,2015-07-09,7023,648,1,0,"0","1"
797,4,2015-07-09,3625,412,1,0,"0","0"
798,4,2015-07-09,7528,925,1,0,"0","0"
799,4,2015-07-09,8309,796,1,0,"0","1"
800,4,2015-07-09,4083,424,1,0,"0","0"
801,4,2015-07-09,4539,496,1,0,"0","0"
802,4,2015-07-09,5571,492,1,0,"0","0"
803,4,2015-07-09,4852,430,1,0,"0","0"
804,4,2015-07-09,4336,392,1,0,"0","0"
805,4,2015-07-09,4564,471,1,0,"0","0"
806,4,2015-07-09,5165,433,1,0,"0","0"
807,4,2015-07-09,8612,857,1,0,"0","0"
808,4,2015-07-09,8340,657,1,0,"0","0"
809,4,2015-07-09,7693,700,1,0,"0","1"
810,4,2015-07-09,5058,432,1,0,"0","0"
811,4,2015-07-09,3901,634,1,0,"0","0"
812,4,2015-07-09,6209,786,1,0,"0","0"
813,4,2015-07-09,5125,604,1,0,"0","0"
814,4,2015-07-09,8721,760,1,0,"0","0"
815,4,2015-07-09,4906,531,1,0,"0","0"
816,4,2015-07-09,5058,721,1,0,"0","1"
817,4,2015-07-09,21279,3066,1,0,"0","0"
818,4,2015-07-09,5488,638,1,0,"0","0"
819,4,2015-07-09,5166,488,1,0,"0","0"
820,4,2015-07-09,11380,966,1,0,"0","0"
821,4,2015-07-09,6404,831,1,0,"0","0"
822,4,2015-07-09,6113,519,1,0,"0","0"
823,4,2015-07-09,5641,550,1,0,"0","0"
824,4,2015-07-09,7514,970,1,0,"0","0"
825,4,2015-07-09,3878,480,1,0,"0","0"
826,4,2015-07-09,8219,711,1,0,"0","1"
827,4,2015-07-09,15057,1851,1,0,"0","0"
828,4,2015-07-09,5164,588,1,0,"0","0"
829,4,2015-07-09,5260,714,1,0,"0","0"
830,4,2015-07-09,5738,533,1,0,"0","0"
831,4,2015-07-09,10866,1407,1,0,"0","1"
